STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00456789,"PULLMAN 2 NW, WA US",9/16/2008,0,0,0,30.6,7.2,16.7
USC00456789,"PULLMAN 2 NW, WA US",9/17/2008,0,0,0,32.2,7.2,17.8
USC00456789,"PULLMAN 2 NW, WA US",9/18/2008,0,0,0,33.3,11.1,18.3
USC00456789,"PULLMAN 2 NW, WA US",9/19/2008,0,0,0,30.6,12.8,17.8
USC00456789,"PULLMAN 2 NW, WA US",9/20/2008,0,0,0,33.3,13.3,17.8
USC00456789,"PULLMAN 2 NW, WA US",9/21/2008,4.8,0,0,18.3,8.9,10.6
USC00456789,"PULLMAN 2 NW, WA US",9/22/2008,0,0,0,14.4,6.7,8.9
USC00456789,"PULLMAN 2 NW, WA US",9/23/2008,3,0,0,14.4,0,4.4
USC00456789,"PULLMAN 2 NW, WA US",9/24/2008,0,0,0,15.6,6.7,10.6
USC00456789,"PULLMAN 2 NW, WA US",9/25/2008,0,0,0,22.8,7.2,11.7
USC00456789,"PULLMAN 2 NW, WA US",9/26/2008,0,0,0,21.1,2.8,7.2
USC00456789,"PULLMAN 2 NW, WA US",9/27/2008,0,0,0,21.1,5,8.3
USC00456789,"PULLMAN 2 NW, WA US",9/28/2008,0,0,0,21.1,1.7,10
USC00456789,"PULLMAN 2 NW, WA US",9/29/2008,0,0,0,24.4,6.1,14.4
USC00456789,"PULLMAN 2 NW, WA US",9/30/2008,0,0,0,27.8,8.3,16.1
USC00456789,"PULLMAN 2 NW, WA US",10/1/2008,0,0,0,29.4,8.3,18.9
USC00456789,"PULLMAN 2 NW, WA US",10/2/2008,0,0,0,32.2,14.4,17.8
USC00456789,"PULLMAN 2 NW, WA US",10/3/2008,0.8,0,0,26.1,10.6,11.7
USC00456789,"PULLMAN 2 NW, WA US",10/4/2008,0,0,0,22.2,10.6,12.2
USC00456789,"PULLMAN 2 NW, WA US",10/5/2008,4.1,0,0,16.1,7.2,10
USC00456789,"PULLMAN 2 NW, WA US",10/6/2008,0,0,0,11.7,5.6,9.4
USC00456789,"PULLMAN 2 NW, WA US",10/7/2008,1,0,0,17.2,7.2,11.7
USC00456789,"PULLMAN 2 NW, WA US",10/8/2008,0,0,0,16.7,-0.6,3.3
USC00456789,"PULLMAN 2 NW, WA US",10/9/2008,0,0,0,12.8,-5,-3.3
USC00456789,"PULLMAN 2 NW, WA US",10/10/2008,0.8,0,0,11.7,-3.3,1.7
USC00456789,"PULLMAN 2 NW, WA US",10/11/2008,0,0,0,11.1,-1.7,2.2
USC00456789,"PULLMAN 2 NW, WA US",10/12/2008,0,0,0,11.1,-7.8,-2.8
USC00456789,"PULLMAN 2 NW, WA US",10/13/2008,0,0,0,12.2,-2.8,1.1
USC00456789,"PULLMAN 2 NW, WA US",10/14/2008,0.3,0,0,16.7,2.2,7.2
USC00456789,"PULLMAN 2 NW, WA US",10/15/2008,0,0,0,14.4,-1.7,1.1
USC00456789,"PULLMAN 2 NW, WA US",10/16/2008,0,0,0,14.4,0,6.1
USC00456789,"PULLMAN 2 NW, WA US",10/17/2008,0,0,0,14.4,6.1,7.8
USC00456789,"PULLMAN 2 NW, WA US",10/18/2008,0,0,0,21.7,7.8,10
USC00456789,"PULLMAN 2 NW, WA US",10/19/2008,0.5,0,0,15.6,-1.1,7.2
USC00456789,"PULLMAN 2 NW, WA US",10/20/2008,0,0,0,17.8,5.6,7.2
USC00456789,"PULLMAN 2 NW, WA US",10/21/2008,0,0,0,15,1.7,3.3
USC00456789,"PULLMAN 2 NW, WA US",10/22/2008,0,0,0,11.7,-1.7,2.2
USC00456789,"PULLMAN 2 NW, WA US",10/23/2008,0,0,0,14.4,1.1,3.9
USC00456789,"PULLMAN 2 NW, WA US",10/24/2008,0,0,0,10.6,-2.8,1.1
USC00456789,"PULLMAN 2 NW, WA US",10/25/2008,0,0,0,15.6,-0.6,6.7
USC00456789,"PULLMAN 2 NW, WA US",10/26/2008,0,0,0,15.6,-3.9,-2.8
USC00456789,"PULLMAN 2 NW, WA US",10/27/2008,0,0,0,17.2,-1.7,7.2
USC00456789,"PULLMAN 2 NW, WA US",10/28/2008,0,0,0,20.6,-1.7,1.1
USC00456789,"PULLMAN 2 NW, WA US",10/29/2008,0,0,0,18.3,0.6,4.4
USC00456789,"PULLMAN 2 NW, WA US",10/30/2008,0,0,0,21.1,3.9,10.6
USC00456789,"PULLMAN 2 NW, WA US",10/31/2008,0,0,0,20.6,6.1,15.6
USC00456789,"PULLMAN 2 NW, WA US",11/1/2008,2.5,0,0,16.1,6.1,10
USC00456789,"PULLMAN 2 NW, WA US",11/2/2008,5.1,0,0,12.2,8.3,8.9
USC00456789,"PULLMAN 2 NW, WA US",11/3/2008,1,0,0,11.7,1.7,2.2
USC00456789,"PULLMAN 2 NW, WA US",11/4/2008,3.6,0,0,11.1,4.4,6.7
USC00456789,"PULLMAN 2 NW, WA US",11/5/2008,6.6,0,0,6.1,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",11/6/2008,0,0,0,7.2,0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",11/7/2008,9.1,0,0,7.2,1.7,7.2
USC00456789,"PULLMAN 2 NW, WA US",11/8/2008,2,0,0,9.4,6.7,8.9
USC00456789,"PULLMAN 2 NW, WA US",11/9/2008,2.5,0,0,11.1,5.6,5.6
USC00456789,"PULLMAN 2 NW, WA US",11/10/2008,2,0,0,6.7,5.6,6.1
USC00456789,"PULLMAN 2 NW, WA US",11/11/2008,1,0,0,9.4,1.1,2.8
USC00456789,"PULLMAN 2 NW, WA US",11/12/2008,8.9,0,0,15.6,3.3,15.6
USC00456789,"PULLMAN 2 NW, WA US",11/13/2008,27.7,0,0,15.6,6.1,7.2
USC00456789,"PULLMAN 2 NW, WA US",11/14/2008,0,0,0,10.6,-3.9,-1.7
USC00456789,"PULLMAN 2 NW, WA US",11/15/2008,0,0,0,6.1,-3.3,2.8
USC00456789,"PULLMAN 2 NW, WA US",11/16/2008,0,0,0,10.6,2.8,5.6
USC00456789,"PULLMAN 2 NW, WA US",11/17/2008,0,0,0,13.9,4.4,7.8
USC00456789,"PULLMAN 2 NW, WA US",11/18/2008,0,0,0,15.6,5,6.1
USC00456789,"PULLMAN 2 NW, WA US",11/19/2008,0,0,0,14.4,0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",11/20/2008,0,0,0,11.7,1.7,5
USC00456789,"PULLMAN 2 NW, WA US",11/21/2008,1,0,0,13.9,0.6,3.3
USC00456789,"PULLMAN 2 NW, WA US",11/22/2008,0.8,0,0,7.2,1.7,3.9
USC00456789,"PULLMAN 2 NW, WA US",11/23/2008,0,0,0,6.7,-2.8,-1.7
USC00456789,"PULLMAN 2 NW, WA US",11/24/2008,0,0,0,5,-1.1,0
USC00456789,"PULLMAN 2 NW, WA US",11/25/2008,0,0,0,8.3,0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",11/26/2008,1.3,0,0,8.9,1.7,2.2
USC00456789,"PULLMAN 2 NW, WA US",11/27/2008,0,0,0,6.1,-5,-1.1
USC00456789,"PULLMAN 2 NW, WA US",11/28/2008,0,0,0,0.6,-1.1,0
USC00456789,"PULLMAN 2 NW, WA US",11/29/2008,5.1,0,0,4.4,0,3.9
USC00456789,"PULLMAN 2 NW, WA US",11/30/2008,4.8,0,0,6.7,3.9,5.6
USC00456789,"PULLMAN 2 NW, WA US",12/1/2008,0,0,0,11.1,3.9,4.4
USC00456789,"PULLMAN 2 NW, WA US",12/2/2008,9.1,0,0,12.8,5.6,5.6
USC00456789,"PULLMAN 2 NW, WA US",12/3/2008,0.3,0,0,6.1,0,0
USC00456789,"PULLMAN 2 NW, WA US",12/4/2008,0,0,0,4.4,-6.1,-2.2
USC00456789,"PULLMAN 2 NW, WA US",12/5/2008,0,0,0,2.2,-6.1,-0.6
USC00456789,"PULLMAN 2 NW, WA US",12/6/2008,0,0,0,4.4,-0.6,3.9
USC00456789,"PULLMAN 2 NW, WA US",12/7/2008,0,0,0,12.2,3.3,6.7
USC00456789,"PULLMAN 2 NW, WA US",12/8/2008,8.1,0,0,7.2,0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",12/9/2008,0,0,0,1.7,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",12/10/2008,0,0,0,4.4,-1.1,3.9
USC00456789,"PULLMAN 2 NW, WA US",12/11/2008,0,0,0,8.9,-1.1,0.6
USC00456789,"PULLMAN 2 NW, WA US",12/12/2008,0.8,0,0,6.1,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",12/13/2008,6.9,0,0,3.3,-2.2,-2.2
USC00456789,"PULLMAN 2 NW, WA US",12/14/2008,5.3,64,76,-1.1,-12.2,-11.7
USC00456789,"PULLMAN 2 NW, WA US",12/15/2008,0,0,51,-9.4,-15.6,-12.2
USC00456789,"PULLMAN 2 NW, WA US",12/16/2008,0,0,51,-7.2,-18.9,-15
USC00456789,"PULLMAN 2 NW, WA US",12/17/2008,0,0,51,-8.9,-16.7,-9.4
USC00456789,"PULLMAN 2 NW, WA US",12/18/2008,1.5,51,102,-2.8,-10.6,-3.9
USC00456789,"PULLMAN 2 NW, WA US",12/19/2008,5.3,127,203,-2.2,-11.1,-11.1
USC00456789,"PULLMAN 2 NW, WA US",12/20/2008,,0,203,-8.3,-18.3,-15.6
USC00456789,"PULLMAN 2 NW, WA US",12/21/2008,2.5,25,229,-6.7,-21.1,-20
USC00456789,"PULLMAN 2 NW, WA US",12/22/2008,13.5,127,356,-6.1,-14.4,-12.8
USC00456789,"PULLMAN 2 NW, WA US",12/23/2008,0,0,330,-8.3,-19.4,-12.2
USC00456789,"PULLMAN 2 NW, WA US",12/24/2008,0,0,330,-5,-12.2,-6.7
USC00456789,"PULLMAN 2 NW, WA US",12/25/2008,2,51,356,-1.1,-6.7,-6.1
USC00456789,"PULLMAN 2 NW, WA US",12/26/2008,0.5,25,381,-3.9,-8.9,-7.8
USC00456789,"PULLMAN 2 NW, WA US",12/27/2008,6.4,127,457,-1.7,-8.3,-2.2
USC00456789,"PULLMAN 2 NW, WA US",12/28/2008,18.5,0,381,5,-2.2,2.2
USC00456789,"PULLMAN 2 NW, WA US",12/29/2008,12.4,0,305,6.1,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",12/30/2008,2,0,254,5.6,-3.9,-3.9
USC00456789,"PULLMAN 2 NW, WA US",12/31/2008,0,0,229,4.4,-3.9,3.3
USC00456789,"PULLMAN 2 NW, WA US",1/1/2009,2,51,254,4.4,-1.1,-1.1
USC00456789,"PULLMAN 2 NW, WA US",1/2/2009,28.4,127,127,4.4,-0.6,-0.6
USC00456789,"PULLMAN 2 NW, WA US",1/3/2009,1,0,127,-0.6,-20.6,-16.7
USC00456789,"PULLMAN 2 NW, WA US",1/4/2009,0,0,127,-5,-18.9,-10.6
USC00456789,"PULLMAN 2 NW, WA US",1/5/2009,8.9,127,254,-2.8,-10,-3.3
USC00456789,"PULLMAN 2 NW, WA US",1/6/2009,17.8,0,127,2.2,-2.8,1.1
USC00456789,"PULLMAN 2 NW, WA US",1/7/2009,7.1,0,0,8.3,0.6,6.7
USC00456789,"PULLMAN 2 NW, WA US",1/8/2009,7.6,0,0,10,5.6,5.6
USC00456789,"PULLMAN 2 NW, WA US",1/9/2009,1.3,0,0,7.2,-2.8,-2.8
USC00456789,"PULLMAN 2 NW, WA US",1/10/2009,0,0,0,3.3,-2.8,2.8
USC00456789,"PULLMAN 2 NW, WA US",1/11/2009,8.6,51,51,5.6,0,1.7
USC00456789,"PULLMAN 2 NW, WA US",1/12/2009,0,0,,7.8,1.7,3.9
USC00456789,"PULLMAN 2 NW, WA US",1/13/2009,0,0,,7.2,1.7,1.7
USC00456789,"PULLMAN 2 NW, WA US",1/14/2009,0,0,0,8.9,-0.6,-0.6
USC00456789,"PULLMAN 2 NW, WA US",1/15/2009,0,0,0,7.2,-3.3,-2.2
USC00456789,"PULLMAN 2 NW, WA US",1/16/2009,0,0,0,5,-5,-5
USC00456789,"PULLMAN 2 NW, WA US",1/17/2009,0,0,0,0,-5,-3.9
USC00456789,"PULLMAN 2 NW, WA US",1/18/2009,0,0,0,-1.7,-6.7,-6.1
USC00456789,"PULLMAN 2 NW, WA US",1/19/2009,0.3,0,0,-0.6,-6.7,-5
USC00456789,"PULLMAN 2 NW, WA US",1/20/2009,0,0,0,-2.2,-5.6,-5
USC00456789,"PULLMAN 2 NW, WA US",1/21/2009,0,0,0,-2.8,-5.6,-3.9
USC00456789,"PULLMAN 2 NW, WA US",1/22/2009,0,0,0,-2.8,-5,-3.9
USC00456789,"PULLMAN 2 NW, WA US",1/23/2009,0,0,0,-2.2,-5.6,-5
USC00456789,"PULLMAN 2 NW, WA US",1/24/2009,0,0,0,-2.8,-5.6,-3.9
USC00456789,"PULLMAN 2 NW, WA US",1/25/2009,2.5,51,51,-2.8,-6.7,-6.1
USC00456789,"PULLMAN 2 NW, WA US",1/26/2009,1.8,0,51,-2.8,-21.7,-21.7
USC00456789,"PULLMAN 2 NW, WA US",1/27/2009,0,0,51,-9.4,-22.2,-9.4
USC00456789,"PULLMAN 2 NW, WA US",1/28/2009,0,0,51,1.1,-9.4,-0.6
USC00456789,"PULLMAN 2 NW, WA US",1/29/2009,0,0,0,3.3,-4.4,-1.7
USC00456789,"PULLMAN 2 NW, WA US",1/30/2009,0,0,0,3.9,-2.8,-1.1
USC00456789,"PULLMAN 2 NW, WA US",1/31/2009,0,0,0,5.6,-1.1,0
USC00456789,"PULLMAN 2 NW, WA US",2/1/2009,,0,0,2.8,-6.1,-5.6
USC00456789,"PULLMAN 2 NW, WA US",2/2/2009,,0,0,2.2,-6.1,2.2
USC00456789,"PULLMAN 2 NW, WA US",2/3/2009,,0,0,4.4,1.7,1.7
USC00456789,"PULLMAN 2 NW, WA US",2/4/2009,0,0,0,8.3,1.1,2.8
USC00456789,"PULLMAN 2 NW, WA US",2/5/2009,0,0,0,10,2.2,3.3
USC00456789,"PULLMAN 2 NW, WA US",2/6/2009,3.6,0,0,7.2,1.7,3.3
USC00456789,"PULLMAN 2 NW, WA US",2/7/2009,0.3,0,0,5.6,-1.1,-0.6
USC00456789,"PULLMAN 2 NW, WA US",2/8/2009,0,0,0,6.1,-2.8,-0.6
USC00456789,"PULLMAN 2 NW, WA US",2/9/2009,0,0,0,6.1,-3.3,-1.7
USC00456789,"PULLMAN 2 NW, WA US",2/10/2009,0,0,0,0.6,-4.4,-2.2
USC00456789,"PULLMAN 2 NW, WA US",2/11/2009,0.5,0,0,1.7,-2.2,-1.1
USC00456789,"PULLMAN 2 NW, WA US",2/12/2009,0,0,0,2.2,-4.4,-1.1
USC00456789,"PULLMAN 2 NW, WA US",2/13/2009,0,0,0,3.3,-3.3,-2.2
USC00456789,"PULLMAN 2 NW, WA US",2/14/2009,0,0,0,3.9,-2.2,0
USC00456789,"PULLMAN 2 NW, WA US",2/15/2009,0,0,0,7.2,-2.8,-1.7
USC00456789,"PULLMAN 2 NW, WA US",2/16/2009,0,0,0,3.3,-1.7,1.1
USC00456789,"PULLMAN 2 NW, WA US",2/17/2009,0,0,0,9.4,-3.3,-0.6
USC00456789,"PULLMAN 2 NW, WA US",2/18/2009,0,0,0,4.4,-0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",2/19/2009,0,0,0,8.9,-1.1,1.1
USC00456789,"PULLMAN 2 NW, WA US",2/20/2009,0,0,0,10,-3.3,-2.2
USC00456789,"PULLMAN 2 NW, WA US",2/21/2009,0,0,0,0.6,-4.4,-0.6
USC00456789,"PULLMAN 2 NW, WA US",2/22/2009,0,0,0,10,-0.6,2.2
USC00456789,"PULLMAN 2 NW, WA US",2/23/2009,0.5,0,0,6.1,0,3.9
USC00456789,"PULLMAN 2 NW, WA US",2/24/2009,10.2,0,0,11.1,0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",2/25/2009,3.3,0,0,8.3,1.7,5
USC00456789,"PULLMAN 2 NW, WA US",2/26/2009,16.8,38,51,6.7,-1.1,-1.1
USC00456789,"PULLMAN 2 NW, WA US",2/27/2009,0,0,,0.6,-6.7,-2.8
USC00456789,"PULLMAN 2 NW, WA US",2/28/2009,0,0,,2.2,-4.4,-1.7
USC00456789,"PULLMAN 2 NW, WA US",3/1/2009,0,0,0,5,-2.2,3.3
USC00456789,"PULLMAN 2 NW, WA US",3/2/2009,6.1,0,0,7.8,4.4,5.6
USC00456789,"PULLMAN 2 NW, WA US",3/3/2009,8.1,0,0,9.4,2.8,3.9
USC00456789,"PULLMAN 2 NW, WA US",3/4/2009,0.5,0,0,10.6,-1.1,0.6
USC00456789,"PULLMAN 2 NW, WA US",3/5/2009,0.8,0,0,8.9,0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",3/6/2009,8.1,25,25,1.1,-11.7,-9.4
USC00456789,"PULLMAN 2 NW, WA US",3/7/2009,1,51,25,-1.7,-8.9,-4.4
USC00456789,"PULLMAN 2 NW, WA US",3/8/2009,1.8,51,25,3.9,-5,-3.3
USC00456789,"PULLMAN 2 NW, WA US",3/9/2009,2.5,76,25,2.2,-5.6,-4.4
USC00456789,"PULLMAN 2 NW, WA US",3/10/2009,5.8,152,76,2.2,-11.7,-10
USC00456789,"PULLMAN 2 NW, WA US",3/11/2009,0,152,,-3.9,-17.2,-15
USC00456789,"PULLMAN 2 NW, WA US",3/12/2009,0,127,,0,-17.2,-12.2
USC00456789,"PULLMAN 2 NW, WA US",3/13/2009,0,102,,0.6,-13.3,-4.4
USC00456789,"PULLMAN 2 NW, WA US",3/14/2009,4.3,102,0,5,-4.4,1.7
USC00456789,"PULLMAN 2 NW, WA US",3/15/2009,8.6,51,25,6.7,0.6,1.7
USC00456789,"PULLMAN 2 NW, WA US",3/16/2009,0,0,,6.1,0,0.6
USC00456789,"PULLMAN 2 NW, WA US",3/17/2009,1,0,0,7.2,0,1.1
USC00456789,"PULLMAN 2 NW, WA US",3/18/2009,0.5,0,0,7.8,0,1.1
USC00456789,"PULLMAN 2 NW, WA US",3/19/2009,0,0,0,7.8,0,1.1
USC00456789,"PULLMAN 2 NW, WA US",3/20/2009,0,0,0,12.2,2.8,4.4
USC00456789,"PULLMAN 2 NW, WA US",3/21/2009,0,0,0,16.1,3.9,4.4
USC00456789,"PULLMAN 2 NW, WA US",3/22/2009,12.4,0,0,14.4,2.8,3.9
USC00456789,"PULLMAN 2 NW, WA US",3/23/2009,4.8,0,0,5.6,-1.1,0
USC00456789,"PULLMAN 2 NW, WA US",3/24/2009,1.3,0,0,7.2,0,1.1
USC00456789,"PULLMAN 2 NW, WA US",3/25/2009,3.6,0,0,7.2,0,3.3
USC00456789,"PULLMAN 2 NW, WA US",3/26/2009,2,0,0,6.7,-2.8,-0.6
USC00456789,"PULLMAN 2 NW, WA US",3/27/2009,0,0,0,5.6,-1.1,0
USC00456789,"PULLMAN 2 NW, WA US",3/28/2009,0,0,0,10.6,0,8.9
USC00456789,"PULLMAN 2 NW, WA US",3/29/2009,10.4,76,76,6.7,-2.2,-2.2
USC00456789,"PULLMAN 2 NW, WA US",3/30/2009,5.8,25,,3.9,-2.2,-0.6
USC00456789,"PULLMAN 2 NW, WA US",3/31/2009,2.3,0,0,5.6,0,0.6
USC00456789,"PULLMAN 2 NW, WA US",4/1/2009,4.8,0,0,7.2,-2.2,-1.7
USC00456789,"PULLMAN 2 NW, WA US",4/2/2009,15.7,51,51,2.8,-1.1,2.2
USC00456789,"PULLMAN 2 NW, WA US",4/3/2009,4.8,0,0,7.8,-0.6,-0.6
USC00456789,"PULLMAN 2 NW, WA US",4/4/2009,0,0,0,5,-1.7,-0.6
USC00456789,"PULLMAN 2 NW, WA US",4/5/2009,0,0,0,10,-0.6,2.2
USC00456789,"PULLMAN 2 NW, WA US",4/6/2009,0,0,0,14.4,2.8,3.9
USC00456789,"PULLMAN 2 NW, WA US",4/7/2009,0,0,0,20,3.3,7.2
USC00456789,"PULLMAN 2 NW, WA US",4/8/2009,0,0,0,20.6,5,6.7
USC00456789,"PULLMAN 2 NW, WA US",4/9/2009,0,0,0,12.8,4.4,6.7
USC00456789,"PULLMAN 2 NW, WA US",4/10/2009,0,0,0,12.2,2.2,5
USC00456789,"PULLMAN 2 NW, WA US",4/11/2009,0,0,0,14.4,3.9,3.9
USC00456789,"PULLMAN 2 NW, WA US",4/12/2009,4.6,0,0,11.7,1.7,2.8
USC00456789,"PULLMAN 2 NW, WA US",4/13/2009,7.9,0,0,13.9,2.8,3.3
USC00456789,"PULLMAN 2 NW, WA US",4/14/2009,0,0,0,8.9,-1.7,-0.6
USC00456789,"PULLMAN 2 NW, WA US",4/15/2009,0,0,0,7.2,-0.6,0.6
USC00456789,"PULLMAN 2 NW, WA US",4/16/2009,0,0,0,12.2,-1.7,4.4
USC00456789,"PULLMAN 2 NW, WA US",4/17/2009,1,0,0,13.9,1.1,6.7
USC00456789,"PULLMAN 2 NW, WA US",4/18/2009,0,0,0,15,0,2.8
USC00456789,"PULLMAN 2 NW, WA US",4/19/2009,0,0,0,16.1,2.2,5
USC00456789,"PULLMAN 2 NW, WA US",4/20/2009,0,0,0,20.6,5.6,11.7
USC00456789,"PULLMAN 2 NW, WA US",4/21/2009,0,0,0,23.3,6.1,14.4
USC00456789,"PULLMAN 2 NW, WA US",4/22/2009,0,0,0,24.4,7.8,12.2
USC00456789,"PULLMAN 2 NW, WA US",4/23/2009,0,0,0,20.6,2.2,2.2
USC00456789,"PULLMAN 2 NW, WA US",4/24/2009,0,0,0,10,-2.8,2.2
USC00456789,"PULLMAN 2 NW, WA US",4/25/2009,0,0,0,12.2,-0.6,2.8
USC00456789,"PULLMAN 2 NW, WA US",4/26/2009,0,0,0,11.7,-1.1,1.7
USC00456789,"PULLMAN 2 NW, WA US",4/27/2009,0,0,0,13.3,2.8,5
USC00456789,"PULLMAN 2 NW, WA US",4/28/2009,6.6,0,0,13.3,1.1,1.1
USC00456789,"PULLMAN 2 NW, WA US",4/29/2009,9.9,0,0,5.6,0.6,3.3
USC00456789,"PULLMAN 2 NW, WA US",4/30/2009,0,0,0,10.6,0.6,5
USC00456789,"PULLMAN 2 NW, WA US",5/1/2009,0,0,0,11.7,0.6,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/2/2009,0,0,0,16.7,3.3,5.6
USC00456789,"PULLMAN 2 NW, WA US",5/3/2009,5.8,0,0,16.7,5.6,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/4/2009,0.5,0,0,11.1,1.7,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/5/2009,15.7,0,0,15.6,7.2,8.9
USC00456789,"PULLMAN 2 NW, WA US",5/6/2009,1.3,0,0,14.4,5,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/7/2009,8.1,0,0,13.3,4.4,8.9
USC00456789,"PULLMAN 2 NW, WA US",5/8/2009,1.5,0,0,11.7,2.8,5
USC00456789,"PULLMAN 2 NW, WA US",5/9/2009,0,0,0,13.9,2.8,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/10/2009,0,0,0,17.8,1.7,5
USC00456789,"PULLMAN 2 NW, WA US",5/11/2009,7.1,0,0,19.4,8.3,8.9
USC00456789,"PULLMAN 2 NW, WA US",5/12/2009,0,0,0,16.1,3.9,5
USC00456789,"PULLMAN 2 NW, WA US",5/13/2009,0.5,0,0,10,1.7,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/14/2009,13,0,0,13.3,5,8.3
USC00456789,"PULLMAN 2 NW, WA US",5/15/2009,0.8,0,0,16.1,1.7,6.7
USC00456789,"PULLMAN 2 NW, WA US",5/16/2009,0,0,0,17.2,3.3,8.3
USC00456789,"PULLMAN 2 NW, WA US",5/17/2009,0,0,0,21.7,8.3,12.2
USC00456789,"PULLMAN 2 NW, WA US",5/18/2009,0,0,0,26.7,9.4,12.8
USC00456789,"PULLMAN 2 NW, WA US",5/19/2009,0.8,0,0,26.7,7.2,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/20/2009,0,0,0,15.6,3.3,7.2
USC00456789,"PULLMAN 2 NW, WA US",5/21/2009,0,0,0,15.6,1.1,6.1
USC00456789,"PULLMAN 2 NW, WA US",5/22/2009,0,0,0,20,2.2,14.4
USC00456789,"PULLMAN 2 NW, WA US",5/23/2009,0,0,0,23.3,5.6,11.7
USC00456789,"PULLMAN 2 NW, WA US",5/24/2009,0,0,0,24.4,8.3,14.4
USC00456789,"PULLMAN 2 NW, WA US",5/25/2009,0,0,0,23.9,6.1,12.2
USC00456789,"PULLMAN 2 NW, WA US",5/26/2009,0,0,0,23.3,5.6,12.2
USC00456789,"PULLMAN 2 NW, WA US",5/27/2009,0,0,0,22.2,6.7,12.8
USC00456789,"PULLMAN 2 NW, WA US",5/28/2009,0,0,0,22.8,7.2,14.4
USC00456789,"PULLMAN 2 NW, WA US",5/29/2009,0,0,0,27.2,9.4,15
USC00456789,"PULLMAN 2 NW, WA US",5/30/2009,0,0,0,29.4,13.3,18.3
USC00456789,"PULLMAN 2 NW, WA US",5/31/2009,0,0,0,29.4,11.1,17.2
USC00456789,"PULLMAN 2 NW, WA US",6/1/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/2/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/3/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/4/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/5/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/6/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/7/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/8/2009,2.8,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/9/2009,7.1,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/10/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/11/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/12/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/13/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/14/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/15/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/16/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/17/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/18/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/19/2009,,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/20/2009,4.3,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/21/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/22/2009,3.3,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/23/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/24/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/25/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/26/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/27/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/28/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/29/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",6/30/2009,0,0,0,,,
USC00456789,"PULLMAN 2 NW, WA US",7/1/2009,0,0,0,26.1,3.3,16.7
USC00456789,"PULLMAN 2 NW, WA US",7/2/2009,0,0,0,27.8,5,18.3
USC00456789,"PULLMAN 2 NW, WA US",7/3/2009,0,0,0,29.4,8.9,18.9
